"acrePrice","region","improvements","year","acres","tillable","financing","crpPct","productivity"
1753,"South East",0,2003,148,97,"seller_financed",0,60
1072,"South East",0,2003,80,92,"title_transfer",0,67
831,"South East",0,2003,75,81,"title_transfer",0,NA
1209,"South East",0,2002,229,92,"title_transfer",0,58
1117,"South East",0,2003,490,94,"title_transfer",0,63
1603,"South East",0,2003,147,92,"title_transfer",0,65
1590,"South East",0,2003,687,84,"title_transfer",3,57
1227,"South East",13,2002,320,91,"seller_financed",7,57
971,"South East",65,2002,159,96,"seller_financed",0,57
949,"South East",39,2002,158,80,"seller_financed",0,51
1035,"South East",0,2002,240,87,"title_transfer",5,54
903,"South East",0,2003,160,50,"title_transfer",59,53
790,"South East",0,2003,167,82,"title_transfer",0,55
1479,"South East",0,2002,161,91,"title_transfer",0,60
1178,"South East",0,2002,67,94,"title_transfer",0,61
795,"South East",0,2002,160,89,"title_transfer",0,53
1111,"South East",0,2002,80,95,"title_transfer",0,61
1607,"South East",0,2002,160,97,"title_transfer",0,66
1433,"South East",0,2002,80,94,"title_transfer",0,62
551,"South East",0,2002,160,65,"title_transfer",0,54
1396,"South East",0,2002,150,93,"seller_financed",0,63
1370,"South East",0,2003,160,93,"seller_financed",0,63
934,"South East",0,2002,120,97,"seller_financed",0,58
1237,"South East",0,2002,152,98,"title_transfer",0,59
1230,"South East",0,2003,83,98,"title_transfer",0,56
1051,"South East",51,2002,97,82,"title_transfer",73,50
1160,"South East",0,2004,161,77,"title_transfer",67,55
1014,"South East",0,2004,80,88,"title_transfer",0,54
1821,"South East",3,2004,252,97,"title_transfer",10,NA
1861,"South East",4,2004,39,92,"title_transfer",0,60
1642,"South East",4,2004,163,97,"title_transfer",0,58
600,"South East",0,2004,160,55,"seller_financed",50,49
1759,"South East",0,2004,120,NA,"seller_financed",0,NA
794,"South East",0,2004,294,26,"title_transfer",0,NA
902,"South East",0,2003,80,92,"seller_financed",0,58
1082,"South East",0,2003,40,98,"seller_financed",0,55
1043,"South East",0,2003,152,98,"seller_financed",0,59
1138,"South East",0,2004,158,93,"title_transfer",13,53
1449,"South East",0,2004,160,94,"title_transfer",92,58
1068,"South East",0,2004,106,74,"title_transfer",0,43
991,"South East",6,2004,195,78,"title_transfer",67,49
1314,"South East",11,2004,160,74,"title_transfer",0,54
1190,"South East",0,2003,69,97,"title_transfer",0,54
441,"South East",0,2003,60,83,"seller_financed",87,47
883,"South East",0,2004,167,82,"title_transfer",0,55
941,"South East",0,2004,94,95,"title_transfer",95,43
1506,"South East",0,2004,60,82,"title_transfer",80,57
900,"South East",0,2004,240,98,"title_transfer",62,43
846,"South East",0,2003,160,82,"title_transfer",0,58
1310,"South East",0,2004,52,100,"title_transfer",0,64
1294,"South East",0,2003,50,74,"title_transfer",0,61
1713,"South East",7,2004,635,87,"title_transfer",2,NA
1746,"South East",0,2004,83,98,"title_transfer",69,59
3016,"South East",81,2005,51,NA,"title_transfer",0,NA
1234,"South East",0,2005,160,89,"title_transfer",100,55
1573,"South East",0,2005,119,78,"title_transfer",0,62
1500,"South East",0,2005,80,94,"title_transfer",0,63
1089,"South East",0,2005,80,90,"title_transfer",46,50
1690,"South East",0,2004,155,99,"title_transfer",0,55
754,"South East",0,2004,160,62,"title_transfer",0,55
1442,"South East",0,2004,120,95,"seller_financed",0,57
1093,"South East",0,2005,71,93,"title_transfer",0,55
2080,"South East",0,2005,80,96,"title_transfer",0,61
2141,"South East",0,2005,160,96,"title_transfer",0,56
1432,"South East",0,2005,67,99,"title_transfer",0,54
832,"South East",11,2004,80,62,"title_transfer",0,58
1220,"South East",0,2005,127,96,"title_transfer",17,52
1532,"South East",3,2005,163,91,"title_transfer",0,55
1378,"South East",0,2005,165,97,"title_transfer",22,58
1162,"South East",1,2004,160,55,"title_transfer",0,56
935,"South East",7,2004,161,53,"title_transfer",0,51
1353,"South East",0,2004,80,86,"title_transfer",0,53
1507,"South East",0,2005,211,83,"seller_financed",82,52
689,"South East",0,2004,239,42,"title_transfer",39,55
1695,"South East",0,2005,150,93,"title_transfer",0,61
1603,"South East",0,2004,72,94,"title_transfer",0,56
1571,"South East",0,2005,158,96,"title_transfer",95,56
1553,"South East",0,2005,161,92,"seller_financed",25,53
1545,"South East",0,2006,171,89,"title_transfer",0,55
1185,"South East",0,2006,160,96,"seller_financed",0,57
2800,"South East",33,2005,80,92,"title_transfer",0,60
1400,"South East",2,2005,159,91,"title_transfer",18,49
1127,"South East",0,2005,28,57,"title_transfer",0,55
1345,"South East",0,2006,160,52,"title_transfer",50,47
1618,"South East",0,2006,154,92,"title_transfer",0,58
3240,"South East",37,2005,40,95,"title_transfer",0,59
2100,"South East",7,2006,160,88,"title_transfer",0,65
1800,"South East",12,2006,160,97,"seller_financed",0,57
1814,"South East",0,2006,64,100,"title_transfer",0,51
1340,"South East",0,2006,220,89,"title_transfer",0,59
2083,"South East",0,2006,84,88,"seller_financed",95,58
2229,"South East",0,2005,159,94,"title_transfer",0,64
1700,"South East",0,2005,240,86,"seller_financed",0,56
2870,"South East",50,2005,154,87,"title_transfer",0,50
1951,"South East",0,2006,615,90,"title_transfer",7,56
1439,"South East",0,2006,152,89,"title_transfer",0,57
998,"South East",0,2006,82,83,"title_transfer",85,51
1250,"South East",0,2006,65,85,"title_transfer",0,52
1596,"South East",0,2006,153,86,"title_transfer",0,52
2295,"South East",0,2006,135,84,"title_transfer",13,58
1667,"South East",12,2005,240,57,"seller_financed",52,49
1812,"South East",6,2005,152,86,"title_transfer",0,57
1417,"South East",0,2005,146,87,"title_transfer",0,59
2500,"South East",0,2005,80,99,"title_transfer",0,65
828,"South East",0,2006,308,50,"title_transfer",0,47
1280,"South East",20,2005,160,57,"title_transfer",0,51
2820,"South East",75,2007,51,NA,"title_transfer",0,NA
2200,"South East",20,2007,80,90,"title_transfer",0,66
1600,"South East",0,2007,78,97,"title_transfer",0,62
1500,"South East",0,2006,30,100,"seller_financed",0,54
2389,"South East",0,2007,151,95,"title_transfer",0,57
1725,"South East",0,2006,74,92,"seller_financed",97,60
1695,"South East",0,2007,153,94,"title_transfer",0,56
1629,"South East",0,2007,149,87,"title_transfer",87,54
1758,"South East",0,2006,80,96,"seller_financed",0,55
2267,"South East",0,2006,142,100,"title_transfer",0,62
2082,"South East",0,2006,294,98,"title_transfer",0,63
1777,"South East",0,2007,80,90,"seller_financed",0,57
1931,"South East",0,2007,228,80,"title_transfer",8,56
2215,"South East",0,2006,299,95,"title_transfer",0,60
2039,"South East",0,2007,40,100,"title_transfer",0,59
1126,"South East",0,2006,120,82,"title_transfer",0,56
1761,"South East",0,2006,160,91,"title_transfer",0,55
1634,"South East",0,2007,80,86,"title_transfer",0,59
1250,"South East",0,2007,153,85,"title_transfer",0,52
1913,"South East",0,2007,104,97,"title_transfer",0,55
2080,"South East",0,2007,160,82,"seller_financed",0,58
2922,"South East",0,2007,85,100,"title_transfer",0,65
1942,"South East",0,2007,120,95,"title_transfer",0,61
2763,"South East",0,2007,160,94,"title_transfer",0,64
2270,"South East",0,2007,150,93,"title_transfer",19,61
2380,"South East",0,2007,137,97,"title_transfer",0,58
2530,"South East",0,2007,152,96,"title_transfer",0,59
2331,"South East",0,2007,161,98,"title_transfer",0,59
2331,"South East",0,2007,40,80,"title_transfer",0,63
2331,"South East",0,2007,40,95,"title_transfer",0,61
1796,"South East",0,2008,83,92,"title_transfer",0,49
1882,"South East",0,2008,171,89,"title_transfer",85,55
3644,"South East",7,2008,159,92,"seller_financed",0,59
3690,"South East",0,2008,157,90,"seller_financed",0,62
2162,"South East",0,2008,61,62,"title_transfer",0,65
1925,"South East",0,2008,125,43,"title_transfer",0,64
3634,"South East",0,2008,614,93,"title_transfer",0,80
3226,"South East",0,2008,129,92,"title_transfer",0,27
1966,"South East",17,2008,162,93,"title_transfer",47,52
1642,"South East",0,2008,160,61,"title_transfer",100,51
2401,"South East",0,2008,160,91,"title_transfer",0,57
1813,"South East",0,2007,151,72,"title_transfer",13,66
2259,"South East",12,2008,80,68,"seller_financed",0,45
2859,"South East",0,2007,196,98,"title_transfer",0,60
2466,"South East",0,2007,76,96,"title_transfer",0,50
2153,"South East",7,2008,160,96,"seller_financed",11,60
2984,"South East",1,2008,310,96,"title_transfer",0,62
1825,"South East",0,2007,160,89,"title_transfer",0,54
2453,"South East",0,2008,80,92,"seller_financed",0,NA
2453,"South East",0,2008,80,94,"seller_financed",0,54
2200,"South East",8,2008,160,86,"title_transfer",0,54
3730,"South East",0,2008,80,99,"title_transfer",0,48
2285,"South East",24,2008,151,73,"title_transfer",0,56
1352,"South East",0,2008,240,42,"title_transfer",0,55
2280,"South East",0,2007,72,96,"title_transfer",0,56
2820,"South East",3,2008,160,96,"title_transfer",0,60
2000,"South East",0,2008,45,31,"title_transfer",0,53
1878,"South East",0,2008,80,48,"title_transfer",0,57
2050,"South East",0,2008,160,92,"title_transfer",0,53
2362,"South East",0,2009,57,95,"title_transfer",0,59
2877,"South East",0,2009,160,96,"title_transfer",0,66
4743,"South East",0,2008,148,97,"title_transfer",0,57
4250,"South East",0,2009,160,84,"title_transfer",0,58
3550,"South East",0,2008,80,96,"title_transfer",0,57
4200,"South East",15,2008,80,64,"seller_financed",0,52
2100,"South East",0,2008,80,82,"title_transfer",0,50
2391,"South East",0,2008,160,95,"title_transfer",4,53
2550,"South East",0,2009,40,98,"title_transfer",0,54
3300,"South East",0,2009,80,96,"title_transfer",0,61
3361,"South East",1,2009,310,96,"title_transfer",0,58
2118,"South East",0,2009,51,NA,"seller_financed",98,60
2700,"South East",0,2009,60,82,"title_transfer",78,57
2125,"South East",0,2008,120,88,"title_transfer",0,51
1790,"South East",0,2008,87,93,"seller_financed",92,57
4075,"South East",0,2008,160,83,"title_transfer",0,55
3143,"South East",41,2009,35,NA,"title_transfer",0,59
3090,"South East",0,2008,149,97,"title_transfer",0,60
1599,"South East",0,2008,128,73,"title_transfer",0,61
3458,"South East",0,2008,60,88,"seller_financed",0,56
2573,"South East",0,2010,171,89,"title_transfer",0,55
3000,"South East",0,2010,80,84,"seller_financed",21,52
2344,"South East",4,2010,160,83,"title_transfer",0,58
3753,"South East",0,2010,552,98,"title_transfer",0,63
2997,"South East",0,2009,140,96,"title_transfer",0,NA
3050,"South East",0,2009,80,94,"title_transfer",0,59
2797,"South East",0,2009,106,86,"title_transfer",0,57
1953,"South East",0,2010,150,78,"title_transfer",0,63
3408,"South East",0,2010,68,100,"title_transfer",0,53
3346,"South East",0,2010,152,93,"title_transfer",0,55
3530,"South East",0,2010,228,93,"title_transfer",0,60
1431,"South East",0,2010,160,52,"title_transfer",28,47
3107,"South East",0,2009,81,91,"title_transfer",0,56
3825,"South East",0,2010,80,95,"title_transfer",0,62
3825,"South East",0,2010,80,95,"title_transfer",0,62
2453,"South East",8,2010,155,NA,"title_transfer",38,55
2962,"South East",0,2009,82,87,"title_transfer",10,59
3000,"South East",0,2009,80,88,"title_transfer",0,56
2963,"South East",3,2009,81,73,"title_transfer",0,53
4494,"South East",0,2009,160,97,"title_transfer",0,58
2391,"South East",0,2010,115,91,"title_transfer",0,58
3659,"South East",1,2010,152,97,"title_transfer",0,59
2880,"South East",0,2010,240,92,"title_transfer",2,56
2880,"South East",0,2010,80,96,"title_transfer",8,57
2179,"South East",0,2010,39,100,"title_transfer",100,52
3013,"South East",0,2010,239,84,"title_transfer",0,66
1960,"South East",0,2010,222,79,"title_transfer",0,59
3244,"South East",0,2010,157,91,"title_transfer",0,63
2310,"South East",0,2010,160,65,"title_transfer",0,54
3427,"South East",0,2010,124,97,"title_transfer",0,48
3567,"South East",0,2011,80,95,"title_transfer",0,57
2709,"South East",0,2011,160,89,"title_transfer",69,52
3050,"South East",0,2011,100,97,"title_transfer",40,59
2876,"South East",0,2010,159,86,"title_transfer",0,60
3297,"South East",0,2010,34,71,"title_transfer",0,63
2575,"South East",0,2010,157,62,"title_transfer",0,65
4128,"South East",8,2010,320,94,"title_transfer",0,59
3303,"South East",0,2010,160,82,"title_transfer",0,58
3018,"South East",0,2011,188,95,"seller_financed",0,57
4166,"South East",0,2011,141,94,"title_transfer",0,57
1002,"South East",0,2002,80,90,"title_transfer",0,62
1940,"South East",0,2002,191,95,"title_transfer",0,71
1998,"South East",0,2003,80,95,"title_transfer",0,68
3929,"South East",0,2002,14,86,"title_transfer",0,74
2500,"South East",0,2003,80,98,"title_transfer",0,70
2516,"South East",0,2003,73,96,"title_transfer",0,73
1428,"South East",0,2002,296,84,"title_transfer",0,63
1868,"South East",0,2003,240,98,"title_transfer",0,68
2973,"South East",0,2003,74,NA,"seller_financed",0,NA
1640,"South East",0,2002,84,95,"title_transfer",0,68
1961,"South East",0,2002,74,99,"title_transfer",0,68
1539,"South East",0,2002,38,97,"seller_financed",0,66
1501,"South East",9,2003,177,88,"title_transfer",0,65
1214,"South East",0,2003,80,85,"title_transfer",0,56
940,"South East",0,2002,78,78,"title_transfer",0,55
1286,"South East",0,2002,155,95,"title_transfer",0,62
1198,"South East",0,2003,76,84,"title_transfer",0,64
1170,"South East",16,2003,160,76,"title_transfer",0,65
1242,"South East",0,2002,40,98,"title_transfer",0,63
1368,"South East",0,2004,159,91,"title_transfer",0,65
1775,"South East",22,2003,84,92,"seller_financed",0,68
1187,"South East",0,2003,52,38,"title_transfer",0,30
6537,"South East",0,2004,80,NA,"title_transfer",0,NA
2570,"South East",0,2004,40,100,"title_transfer",0,68
1978,"South East",0,2003,149,93,"title_transfer",0,66
1846,"South East",0,2004,40,98,"title_transfer",0,65
1809,"South East",0,2003,154,96,"seller_financed",0,69
1955,"South East",0,2004,80,96,"seller_financed",0,NA
1500,"South East",0,2004,15,NA,"title_transfer",0,NA
1075,"South East",0,2003,105,88,"title_transfer",28,54
1375,"South East",0,2004,80,74,"title_transfer",30,47
771,"South East",0,2003,80,38,"title_transfer",0,54
1239,"South East",0,2004,156,79,"title_transfer",0,57
1894,"South East",0,2003,80,99,"title_transfer",0,71
1955,"South East",0,2004,80,94,"title_transfer",0,72
1939,"South East",0,2003,80,99,"title_transfer",0,66
2281,"South East",22,2004,120,NA,"title_transfer",0,NA
1729,"South East",0,2003,95,98,"title_transfer",0,66
878,"South East",0,2003,26,58,"title_transfer",0,48
1531,"South East",0,2005,42,98,"title_transfer",0,58
2484,"South East",0,2004,40,92,"title_transfer",0,69
2216,"South East",0,2004,150,94,"title_transfer",0,70
1921,"South East",0,2005,176,94,"title_transfer",0,62
1031,"South East",0,2005,148,86,"title_transfer",51,47
2160,"South East",0,2004,71,96,"title_transfer",0,64
1547,"South East",0,2004,40,80,"title_transfer",12,54
859,"South East",9,2004,95,35,"seller_financed",0,58
1574,"South East",0,2004,41,83,"title_transfer",0,63
1950,"South East",0,2005,150,94,"title_transfer",0,59
1902,"South East",0,2005,92,97,"title_transfer",4,58
2136,"South East",0,2005,120,98,"title_transfer",0,56
2160,"South East",0,2004,144,97,"title_transfer",0,65
2222,"South East",0,2004,160,94,"title_transfer",0,69
2386,"South East",0,2005,160,93,"title_transfer",0,70
1738,"South East",0,2005,80,89,"title_transfer",0,66
1494,"South East",0,2005,80,75,"title_transfer",9,66
2124,"South East",0,2004,142,98,"title_transfer",0,62
2562,"South East",0,2004,40,98,"title_transfer",0,65
2206,"South East",0,2004,135,89,"title_transfer",0,65
1444,"South East",0,2004,108,96,"title_transfer",0,69
1635,"South East",0,2005,155,95,"title_transfer",0,60
866,"South East",7,2005,160,78,"seller_financed",0,47
3155,"South East",0,2004,71,92,"title_transfer",0,60
2262,"South East",0,2004,80,96,"title_transfer",1,72
1664,"South East",0,2004,124,92,"title_transfer",0,66
2769,"South East",0,2005,156,97,"title_transfer",0,72
2751,"South East",0,2005,157,96,"title_transfer",0,69
2039,"South East",0,2005,40,98,"title_transfer",0,60
2966,"South East",0,2004,34,94,"title_transfer",0,73
1998,"South East",0,2004,110,97,"title_transfer",0,68
2700,"South East",0,2004,80,99,"title_transfer",0,73
1446,"South East",0,2004,80,46,"title_transfer",0,73
2498,"South East",0,2004,66,95,"title_transfer",0,72
2658,"South East",0,2005,113,97,"title_transfer",0,75
1846,"South East",0,2005,131,98,"seller_financed",0,70
3463,"South East",0,2005,62,98,"seller_financed",0,72
1679,"South East",0,2004,151,83,"title_transfer",0,65
2393,"South East",0,2004,146,94,"title_transfer",0,70
1912,"South East",0,2004,45,87,"title_transfer",0,69
1913,"South East",0,2004,55,98,"title_transfer",0,70
1792,"South East",0,2004,155,95,"title_transfer",0,65
2017,"South East",31,2005,80,71,"title_transfer",0,61
1633,"South East",0,2004,104,96,"title_transfer",0,62
2452,"South East",0,2004,148,99,"title_transfer",0,70
2530,"South East",0,2004,160,98,"title_transfer",0,73
1942,"South East",0,2004,123,98,"title_transfer",0,60
1676,"South East",0,2004,227,91,"title_transfer",0,66
1936,"South East",0,2005,75,85,"title_transfer",0,65
2526,"South East",0,2005,270,93,"title_transfer",0,71
2319,"South East",0,2004,148,96,"title_transfer",0,73
2401,"South East",0,2004,80,92,"seller_financed",0,69
1996,"South East",1,2004,108,86,"title_transfer",0,67
1258,"South East",0,2004,62,82,"title_transfer",29,50
4158,"South East",0,2004,28,79,"title_transfer",0,55
2473,"South East",20,2006,159,68,"title_transfer",0,56
2627,"South East",0,2006,158,92,"seller_financed",0,75
2812,"South East",0,2006,80,94,"title_transfer",0,74
1420,"South East",0,2005,152,61,"title_transfer",0,59
2320,"South East",9,2005,160,88,"title_transfer",0,63
1917,"South East",0,2005,153,88,"title_transfer",0,56
2190,"South East",0,2005,137,96,"title_transfer",0,59
1641,"South East",0,2006,78,60,"title_transfer",0,34
2502,"South East",0,2006,154,95,"title_transfer",0,69
1900,"South East",0,2006,160,91,"title_transfer",0,53
2930,"South East",0,2005,231,98,"title_transfer",0,69
7027,"South East",0,2005,185,100,"title_transfer",0,60
2821,"South East",0,2006,88,99,"title_transfer",0,65
2358,"South East",0,2005,95,98,"title_transfer",0,63
2358,"South East",0,2005,95,97,"title_transfer",0,63
2600,"South East",0,2006,126,94,"title_transfer",0,65
2812,"South East",0,2006,80,95,"title_transfer",0,69
2812,"South East",0,2006,80,95,"title_transfer",0,68
1917,"South East",0,2005,240,74,"title_transfer",0,73
2438,"South East",0,2006,318,86,"title_transfer",0,72
1324,"South East",0,2005,160,78,"seller_financed",27,58
1854,"South East",0,2006,240,83,"title_transfer",0,67
1481,"South East",0,2006,148,85,"title_transfer",0,50
2627,"South East",0,2005,29,76,"seller_financed",0,62
1540,"South East",8,2006,120,91,"seller_financed",0,64
2022,"South East",9,2006,160,73,"seller_financed",0,67
1950,"South East",0,2006,40,82,"seller_financed",0,69
1203,"South East",0,2005,47,74,"title_transfer",0,52
2820,"South East",0,2006,130,97,"title_transfer",0,63
3203,"South East",0,2005,40,98,"title_transfer",0,74
3423,"South East",0,2005,304,96,"title_transfer",0,72
2775,"South East",0,2005,74,89,"title_transfer",0,68
3319,"South East",0,2006,145,98,"title_transfer",0,75
2448,"South East",0,2005,57,89,"title_transfer",0,63
2375,"South East",43,2006,80,11,"title_transfer",0,71
1476,"South East",0,2005,62,84,"title_transfer",0,43
2391,"South East",0,2007,46,98,"title_transfer",0,50
