"Carrier","FlightNo","Destination","DepartTime","FlightLength","Delay","Delayed30"
"AA",363,"ORD","4-8pm",155,-5,"No"
"AA",371,"ORD","8-Mid",155,16,"No"
"AA",413,"MIA","4-8am",185,-2,"No"
"AA",599,"MIA","8-Noon",190,-7,"No"
"AA",611,"BNA","8-Noon",155,-8,"No"
"AA",701,"DFW","4-8am",225,-5,"No"
"AA",707,"DFW","4-8am",230,-1,"No"
"AA",709,"DFW","4-8am",235,1,"No"
"AA",713,"DFW","8-Noon",240,-6,"No"
"AA",721,"DFW","8-Noon",245,-4,"No"
"AA",731,"DFW","8-Noon",240,-9,"No"
"AA",739,"DFW","8-Noon",240,-5,"No"
"AA",743,"DFW","Noon-4pm",235,-5,"No"
"AA",745,"DFW","Noon-4pm",240,-3,"No"
"AA",751,"DFW","Noon-4pm",245,0,"No"
"AA",753,"DFW","Noon-4pm",240,35,"Yes"
"AA",759,"DFW","Noon-4pm",245,-8,"No"
"AA",763,"DFW","4-8pm",250,12,"No"
"AA",785,"DFW","4-8pm",240,-11,"No"
"AA",787,"DFW","4-8pm",240,34,"Yes"
"AA",791,"DFW","8-Mid",235,-12,"No"
"AA",1423,"MIA","Noon-4pm",190,-6,"No"
"AA",1551,"BNA","4-8pm",150,-9,"No"
"AA",1559,"MIA","4-8pm",195,-3,"No"
"AA",1685,"MIA","4-8am",175,-1,"No"
"AA",1709,"MIA","8-Mid",185,-1,"No"
"AA",1741,"BNA","Noon-4pm",150,-6,"No"
"AA",1757,"STL","8-Noon",170,-8,"No"
"AA",1855,"STL","8-Noon",165,3,"No"
"AA",2011,"MIA","4-8pm",185,-11,"No"
"AA",2015,"MIA","8-Noon",190,-7,"No"
"AA",2019,"STL","8-Mid",160,-5,"No"
"AA",2093,"MIA","Noon-4pm",190,-2,"No"
"AA",2223,"STL","4-8pm",175,11,"No"
"AA",2255,"MIA","4-8am",175,7,"No"
"AA",301,"ORD","4-8am",140,-6,"No"
"AA",303,"ORD","4-8am",145,0,"No"
"AA",305,"ORD","4-8am",145,-8,"No"
"AA",309,"ORD","8-Noon",145,-4,"No"
"AA",313,"ORD","8-Noon",155,-9,"No"
"AA",319,"ORD","8-Noon",150,-8,"No"
"AA",321,"ORD","8-Noon",155,-7,"No"
"AA",327,"ORD","Noon-4pm",155,-3,"No"
"AA",329,"ORD","Noon-4pm",150,-4,"No"
"AA",333,"ORD","Noon-4pm",155,-4,"No"
"AA",335,"ORD","Noon-4pm",160,10,"No"
"AA",337,"ORD","Noon-4pm",160,-3,"No"
"AA",341,"ORD","4-8pm",160,-10,"No"
"AA",345,"ORD","4-8pm",160,-7,"No"
"AA",347,"ORD","4-8pm",155,30,"No"
"AA",363,"ORD","4-8pm",155,-1,"No"
"AA",371,"ORD","8-Mid",155,26,"No"
"AA",413,"MIA","4-8am",185,-5,"No"
"AA",599,"MIA","8-Noon",190,-5,"No"
"AA",611,"BNA","8-Noon",155,-8,"No"
"AA",701,"DFW","4-8am",225,-1,"No"
"AA",707,"DFW","4-8am",230,-7,"No"
"AA",709,"DFW","4-8am",235,-5,"No"
"AA",713,"DFW","8-Noon",240,-5,"No"
"AA",721,"DFW","8-Noon",245,-8,"No"
"AA",731,"DFW","8-Noon",240,-8,"No"
"AA",739,"DFW","8-Noon",240,16,"No"
"AA",743,"DFW","Noon-4pm",235,-6,"No"
"AA",745,"DFW","Noon-4pm",240,-5,"No"
"AA",751,"DFW","Noon-4pm",245,-5,"No"
"AA",753,"DFW","Noon-4pm",240,7,"No"
"AA",759,"DFW","Noon-4pm",245,-7,"No"
"AA",763,"DFW","4-8pm",250,-6,"No"
"AA",785,"DFW","4-8pm",240,58,"Yes"
"AA",787,"DFW","4-8pm",240,23,"No"
"AA",791,"DFW","8-Mid",235,32,"Yes"
"AA",1423,"MIA","Noon-4pm",190,-6,"No"
"AA",1551,"BNA","4-8pm",150,-2,"No"
"AA",1559,"MIA","4-8pm",195,13,"No"
"AA",1685,"MIA","4-8am",175,0,"No"
"AA",1709,"MIA","8-Mid",185,46,"Yes"
"AA",1741,"BNA","Noon-4pm",150,-4,"No"
"AA",1757,"STL","8-Noon",170,-9,"No"
"AA",1855,"STL","8-Noon",165,-3,"No"
"AA",2011,"MIA","4-8pm",185,30,"No"
"AA",2015,"MIA","8-Noon",190,-5,"No"
"AA",2019,"STL","8-Mid",160,28,"No"
"AA",2093,"MIA","Noon-4pm",190,-10,"No"
"AA",2223,"STL","4-8pm",175,10,"No"
"AA",2255,"MIA","4-8am",175,-3,"No"
"AA",301,"ORD","4-8am",140,-6,"No"
"AA",303,"ORD","4-8am",145,-4,"No"
"AA",305,"ORD","4-8am",145,-4,"No"
"AA",309,"ORD","8-Noon",145,-7,"No"
"AA",313,"ORD","8-Noon",155,-6,"No"
"AA",319,"ORD","8-Noon",150,-6,"No"
"AA",321,"ORD","8-Noon",155,-5,"No"
"AA",327,"ORD","Noon-4pm",155,-5,"No"
"AA",329,"ORD","Noon-4pm",150,9,"No"
"AA",333,"ORD","Noon-4pm",155,-9,"No"
"AA",335,"ORD","Noon-4pm",160,7,"No"
"AA",337,"ORD","Noon-4pm",160,14,"No"
"AA",341,"ORD","4-8pm",160,36,"Yes"
"AA",345,"ORD","4-8pm",160,-1,"No"
"AA",347,"ORD","4-8pm",155,24,"No"
"AA",363,"ORD","4-8pm",155,-5,"No"
"AA",371,"ORD","8-Mid",155,34,"Yes"
"AA",413,"MIA","4-8am",185,-1,"No"
"AA",599,"MIA","8-Noon",190,23,"No"
"AA",611,"BNA","8-Noon",155,-8,"No"
"AA",701,"DFW","4-8am",225,-4,"No"
"AA",707,"DFW","4-8am",230,0,"No"
"AA",709,"DFW","4-8am",235,-2,"No"
"AA",713,"DFW","8-Noon",240,-3,"No"
"AA",721,"DFW","8-Noon",245,-4,"No"
"AA",731,"DFW","8-Noon",240,3,"No"
"AA",739,"DFW","8-Noon",240,-2,"No"
"AA",743,"DFW","Noon-4pm",235,9,"No"
"AA",745,"DFW","Noon-4pm",240,13,"No"
"AA",751,"DFW","Noon-4pm",245,2,"No"
"AA",753,"DFW","Noon-4pm",240,-3,"No"
"AA",759,"DFW","Noon-4pm",245,-6,"No"
"AA",763,"DFW","4-8pm",250,0,"No"
"AA",785,"DFW","4-8pm",240,13,"No"
"AA",787,"DFW","4-8pm",240,-12,"No"
"AA",791,"DFW","8-Mid",235,-11,"No"
"AA",1423,"MIA","Noon-4pm",190,21,"No"
"AA",1551,"BNA","4-8pm",150,12,"No"
"AA",1559,"MIA","4-8pm",195,31,"Yes"
"AA",1685,"MIA","4-8am",175,-3,"No"
"AA",1709,"MIA","8-Mid",185,-11,"No"
"AA",1741,"BNA","Noon-4pm",150,89,"Yes"
"AA",1757,"STL","8-Noon",170,24,"No"
"AA",1855,"STL","8-Noon",165,-10,"No"
"AA",2011,"MIA","4-8pm",185,7,"No"
"AA",2015,"MIA","8-Noon",190,-7,"No"
"AA",2019,"STL","8-Mid",160,16,"No"
"AA",2093,"MIA","Noon-4pm",190,-11,"No"
"AA",2223,"STL","4-8pm",175,-11,"No"
"AA",2255,"MIA","4-8am",175,-8,"No"
"AA",301,"ORD","4-8am",140,-2,"No"
"AA",303,"ORD","4-8am",145,0,"No"
"AA",305,"ORD","4-8am",145,-6,"No"
"AA",309,"ORD","8-Noon",145,-6,"No"
"AA",313,"ORD","8-Noon",155,-9,"No"
"AA",319,"ORD","8-Noon",150,-3,"No"
"AA",321,"ORD","8-Noon",155,4,"No"
"AA",327,"ORD","Noon-4pm",155,1,"No"
"AA",329,"ORD","Noon-4pm",150,34,"Yes"
"AA",333,"ORD","Noon-4pm",155,0,"No"
"AA",335,"ORD","Noon-4pm",160,63,"Yes"
"AA",337,"ORD","Noon-4pm",160,-1,"No"
"AA",341,"ORD","4-8pm",160,37,"Yes"
"AA",345,"ORD","4-8pm",160,248,"Yes"
"AA",347,"ORD","4-8pm",155,132,"Yes"
"AA",363,"ORD","4-8pm",155,83,"Yes"
"AA",371,"ORD","8-Mid",155,0,"No"
"AA",413,"MIA","4-8am",185,4,"No"
"AA",599,"MIA","8-Noon",190,0,"No"
"AA",611,"BNA","8-Noon",155,-9,"No"
"AA",701,"DFW","4-8am",225,-10,"No"
"AA",707,"DFW","4-8am",230,1,"No"
"AA",709,"DFW","4-8am",235,1,"No"
"AA",713,"DFW","8-Noon",240,-5,"No"
"AA",721,"DFW","8-Noon",245,-6,"No"
"AA",731,"DFW","8-Noon",240,-3,"No"
"AA",739,"DFW","8-Noon",240,-6,"No"
"AA",743,"DFW","Noon-4pm",235,0,"No"
"AA",745,"DFW","Noon-4pm",240,-7,"No"
"AA",751,"DFW","Noon-4pm",245,2,"No"
"AA",753,"DFW","Noon-4pm",240,14,"No"
"AA",759,"DFW","Noon-4pm",245,22,"No"
"AA",763,"DFW","4-8pm",250,247,"Yes"
"AA",785,"DFW","4-8pm",240,38,"Yes"
"AA",787,"DFW","4-8pm",240,0,"No"
"AA",791,"DFW","8-Mid",235,96,"Yes"
"AA",1423,"MIA","Noon-4pm",190,62,"Yes"
"AA",1551,"BNA","4-8pm",150,39,"Yes"
"AA",1559,"MIA","4-8pm",195,72,"Yes"
"AA",1685,"MIA","4-8am",175,0,"No"
"AA",1709,"MIA","8-Mid",185,139,"Yes"
"AA",1741,"BNA","Noon-4pm",150,23,"No"
"AA",1757,"STL","8-Noon",170,6,"No"
"AA",1855,"STL","8-Noon",165,-6,"No"
"AA",2011,"MIA","4-8pm",185,117,"Yes"
"AA",2015,"MIA","8-Noon",190,-5,"No"
"AA",2019,"STL","8-Mid",160,148,"Yes"
"AA",2093,"MIA","Noon-4pm",190,41,"Yes"
"AA",2223,"STL","4-8pm",175,8,"No"
"AA",2255,"MIA","4-8am",175,-3,"No"
"AA",301,"ORD","4-8am",140,0,"No"
"AA",303,"ORD","4-8am",145,0,"No"
"AA",305,"ORD","4-8am",145,-8,"No"
"AA",309,"ORD","8-Noon",145,23,"No"
"AA",313,"ORD","8-Noon",155,-4,"No"
"AA",319,"ORD","8-Noon",150,-6,"No"
"AA",327,"ORD","Noon-4pm",155,-4,"No"
"AA",333,"ORD","Noon-4pm",155,-7,"No"
"AA",335,"ORD","Noon-4pm",160,89,"Yes"
"AA",345,"ORD","4-8pm",160,-5,"No"
"AA",363,"ORD","4-8pm",155,-16,"No"
"AA",413,"MIA","4-8am",185,101,"Yes"
"AA",599,"MIA","8-Noon",190,46,"Yes"
"AA",611,"BNA","8-Noon",155,-8,"No"
"AA",707,"DFW","4-8am",230,-3,"No"
"AA",709,"DFW","4-8am",235,36,"Yes"
"AA",713,"DFW","8-Noon",240,0,"No"
"AA",721,"DFW","8-Noon",245,-5,"No"
"AA",731,"DFW","8-Noon",240,-4,"No"
"AA",743,"DFW","Noon-4pm",235,-3,"No"
"AA",745,"DFW","Noon-4pm",240,-3,"No"
"AA",751,"DFW","Noon-4pm",245,2,"No"
"AA",759,"DFW","Noon-4pm",245,-13,"No"
"AA",763,"DFW","4-8pm",250,-6,"No"
"AA",785,"DFW","4-8pm",240,-4,"No"
"AA",787,"DFW","4-8pm",240,-11,"No"
"AA",1423,"MIA","Noon-4pm",190,88,"Yes"
"AA",1559,"MIA","4-8pm",195,78,"Yes"
"AA",1685,"MIA","4-8am",175,0,"No"
"AA",1709,"MIA","8-Mid",185,69,"Yes"
"AA",1741,"BNA","Noon-4pm",150,-6,"No"
"AA",1757,"STL","8-Noon",170,-7,"No"
"AA",2011,"MIA","4-8pm",185,0,"No"
"AA",2015,"MIA","8-Noon",190,47,"Yes"
"AA",2093,"MIA","Noon-4pm",190,-5,"No"
"AA",2223,"STL","4-8pm",175,-6,"No"
"AA",2255,"MIA","4-8am",175,-4,"No"
"AA",301,"ORD","4-8am",140,-6,"No"
"AA",305,"ORD","4-8am",145,-6,"No"
"AA",309,"ORD","8-Noon",145,-9,"No"
"AA",313,"ORD","8-Noon",155,-8,"No"
"AA",319,"ORD","8-Noon",150,-2,"No"
"AA",321,"ORD","8-Noon",155,93,"Yes"
"AA",327,"ORD","Noon-4pm",155,-7,"No"
"AA",329,"ORD","Noon-4pm",150,0,"No"
"AA",333,"ORD","Noon-4pm",155,-1,"No"
"AA",335,"ORD","Noon-4pm",160,21,"No"
"AA",337,"ORD","Noon-4pm",160,-2,"No"
"AA",341,"ORD","4-8pm",160,149,"Yes"
"AA",345,"ORD","4-8pm",160,-8,"No"
"AA",347,"ORD","4-8pm",155,2,"No"
"AA",363,"ORD","4-8pm",155,-4,"No"
"AA",371,"ORD","8-Mid",155,-2,"No"
"AA",413,"MIA","4-8am",185,36,"Yes"
"AA",599,"MIA","8-Noon",190,-9,"No"
"AA",611,"BNA","8-Noon",155,-8,"No"
"AA",707,"DFW","4-8am",230,-5,"No"
"AA",709,"DFW","4-8am",235,-8,"No"
"AA",713,"DFW","8-Noon",240,-3,"No"
"AA",721,"DFW","8-Noon",245,-7,"No"
"AA",731,"DFW","8-Noon",240,-10,"No"
"AA",743,"DFW","Noon-4pm",235,59,"Yes"
"AA",745,"DFW","Noon-4pm",240,-1,"No"
"AA",751,"DFW","Noon-4pm",245,-1,"No"
"AA",753,"DFW","Noon-4pm",240,-5,"No"
"AA",759,"DFW","Noon-4pm",245,11,"No"
"AA",763,"DFW","4-8pm",250,-2,"No"
"AA",785,"DFW","4-8pm",240,0,"No"
"AA",787,"DFW","4-8pm",240,-6,"No"
"AA",1423,"MIA","Noon-4pm",190,-1,"No"
"AA",1551,"BNA","4-8pm",150,35,"Yes"
"AA",1559,"MIA","4-8pm",195,0,"No"
"AA",1685,"MIA","4-8am",175,-4,"No"
"AA",1709,"MIA","8-Mid",185,44,"Yes"
"AA",1741,"BNA","Noon-4pm",150,-5,"No"
"AA",1757,"STL","8-Noon",170,13,"No"
"AA",1855,"STL","8-Noon",165,-2,"No"
"AA",2011,"MIA","4-8pm",185,51,"Yes"
"AA",2015,"MIA","8-Noon",190,36,"Yes"
"AA",2019,"STL","8-Mid",160,-6,"No"
"AA",2093,"MIA","Noon-4pm",190,-7,"No"
"AA",2223,"STL","4-8pm",175,-6,"No"
"AA",2255,"MIA","4-8am",175,-7,"No"
"AA",301,"ORD","4-8am",140,-4,"No"
"AA",303,"ORD","4-8am",145,15,"No"
"AA",305,"ORD","4-8am",145,2,"No"
"AA",309,"ORD","8-Noon",145,-3,"No"
"AA",313,"ORD","8-Noon",155,4,"No"
"AA",319,"ORD","8-Noon",150,24,"No"
"AA",321,"ORD","8-Noon",155,56,"Yes"
"AA",327,"ORD","Noon-4pm",155,-8,"No"
"AA",329,"ORD","Noon-4pm",150,-8,"No"
"AA",333,"ORD","Noon-4pm",155,7,"No"
"AA",335,"ORD","Noon-4pm",160,0,"No"
"AA",337,"ORD","Noon-4pm",160,-4,"No"
"AA",341,"ORD","4-8pm",160,15,"No"
"AA",345,"ORD","4-8pm",160,-8,"No"
"AA",347,"ORD","4-8pm",155,39,"Yes"
"AA",363,"ORD","4-8pm",155,-6,"No"
"AA",371,"ORD","8-Mid",155,-6,"No"
"AA",413,"MIA","4-8am",185,-6,"No"
"AA",599,"MIA","8-Noon",190,-9,"No"
"AA",611,"BNA","8-Noon",155,-6,"No"
"AA",701,"DFW","4-8am",225,-9,"No"
"AA",707,"DFW","4-8am",230,-5,"No"
"AA",709,"DFW","4-8am",235,-4,"No"
"AA",713,"DFW","8-Noon",240,-9,"No"
"AA",721,"DFW","8-Noon",245,-4,"No"
"AA",731,"DFW","8-Noon",240,-3,"No"
"AA",739,"DFW","8-Noon",240,17,"No"
"AA",743,"DFW","Noon-4pm",235,-8,"No"
"AA",745,"DFW","Noon-4pm",240,5,"No"
"AA",751,"DFW","Noon-4pm",245,-6,"No"
"AA",753,"DFW","Noon-4pm",240,-8,"No"
"AA",759,"DFW","Noon-4pm",245,-6,"No"
"AA",763,"DFW","4-8pm",250,-5,"No"
"AA",785,"DFW","4-8pm",240,-6,"No"
"AA",787,"DFW","4-8pm",240,-6,"No"
"AA",791,"DFW","8-Mid",235,-12,"No"
"AA",1423,"MIA","Noon-4pm",190,1,"No"
"AA",1551,"BNA","4-8pm",150,-5,"No"
"AA",1559,"MIA","4-8pm",195,43,"Yes"
"AA",1685,"MIA","4-8am",175,-6,"No"
"AA",1709,"MIA","8-Mid",185,-6,"No"
"AA",1741,"BNA","Noon-4pm",150,-6,"No"
"AA",1757,"STL","8-Noon",170,-5,"No"
"AA",1855,"STL","8-Noon",165,-4,"No"
"AA",2011,"MIA","4-8pm",185,2,"No"
"AA",2015,"MIA","8-Noon",190,-5,"No"
"AA",2019,"STL","8-Mid",160,-9,"No"
"AA",2093,"MIA","Noon-4pm",190,158,"Yes"
"AA",2223,"STL","4-8pm",175,-8,"No"
"AA",2255,"MIA","4-8am",175,-4,"No"
"AA",301,"ORD","4-8am",140,-5,"No"
"AA",303,"ORD","4-8am",145,-1,"No"
"AA",305,"ORD","4-8am",145,104,"Yes"
"AA",309,"ORD","8-Noon",145,105,"Yes"
"AA",313,"ORD","8-Noon",155,0,"No"
"AA",319,"ORD","8-Noon",150,77,"Yes"
"AA",321,"ORD","8-Noon",155,91,"Yes"
"AA",327,"ORD","Noon-4pm",155,37,"Yes"
"AA",329,"ORD","Noon-4pm",150,0,"No"
"AA",333,"ORD","Noon-4pm",155,-3,"No"
"AA",335,"ORD","Noon-4pm",160,-3,"No"
"AA",337,"ORD","Noon-4pm",160,7,"No"
"AA",341,"ORD","4-8pm",160,38,"Yes"
"AA",345,"ORD","4-8pm",160,2,"No"
"AA",347,"ORD","4-8pm",155,168,"Yes"
"AA",363,"ORD","4-8pm",155,0,"No"
"AA",371,"ORD","8-Mid",155,73,"Yes"
"AA",413,"MIA","4-8am",185,-7,"No"
"AA",599,"MIA","8-Noon",190,189,"Yes"
"AA",611,"BNA","8-Noon",155,42,"Yes"
"AA",701,"DFW","4-8am",225,-5,"No"
"AA",707,"DFW","4-8am",230,-7,"No"
"AA",709,"DFW","4-8am",235,0,"No"
"AA",713,"DFW","8-Noon",240,46,"Yes"
"AA",721,"DFW","8-Noon",245,0,"No"
"AA",731,"DFW","8-Noon",240,41,"Yes"
"AA",739,"DFW","8-Noon",240,105,"Yes"
"AA",743,"DFW","Noon-4pm",235,32,"Yes"
"AA",745,"DFW","Noon-4pm",240,94,"Yes"
"AA",751,"DFW","Noon-4pm",245,18,"No"
"AA",753,"DFW","Noon-4pm",240,30,"No"
"AA",759,"DFW","Noon-4pm",245,51,"Yes"
"AA",763,"DFW","4-8pm",250,-8,"No"
"AA",785,"DFW","4-8pm",240,1,"No"
"AA",787,"DFW","4-8pm",240,0,"No"
"AA",791,"DFW","8-Mid",235,85,"Yes"
"AA",1423,"MIA","Noon-4pm",190,106,"Yes"
"AA",1551,"BNA","4-8pm",150,-7,"No"
"AA",1559,"MIA","4-8pm",195,250,"Yes"
"AA",1685,"MIA","4-8am",175,-1,"No"
"AA",1709,"MIA","8-Mid",185,203,"Yes"
"AA",1741,"BNA","Noon-4pm",150,1,"No"
"AA",1757,"STL","8-Noon",170,0,"No"
"AA",1855,"STL","8-Noon",165,54,"Yes"
"AA",2011,"MIA","4-8pm",185,257,"Yes"
"AA",2015,"MIA","8-Noon",190,38,"Yes"
"AA",2019,"STL","8-Mid",160,103,"Yes"
"AA",2093,"MIA","Noon-4pm",190,103,"Yes"
"AA",2223,"STL","4-8pm",175,-8,"No"
"AA",2255,"MIA","4-8am",175,-2,"No"
"AA",301,"ORD","4-8am",140,-5,"No"
"AA",303,"ORD","4-8am",145,101,"Yes"
"AA",305,"ORD","4-8am",145,-3,"No"
"AA",309,"ORD","8-Noon",145,-5,"No"
"AA",313,"ORD","8-Noon",155,26,"No"
"AA",319,"ORD","8-Noon",150,-5,"No"
"AA",321,"ORD","8-Noon",155,-1,"No"
"AA",327,"ORD","Noon-4pm",155,-4,"No"
"AA",329,"ORD","Noon-4pm",150,-8,"No"
"AA",333,"ORD","Noon-4pm",155,3,"No"
"AA",335,"ORD","Noon-4pm",160,9,"No"
"AA",337,"ORD","Noon-4pm",160,-4,"No"
"AA",341,"ORD","4-8pm",160,-8,"No"
"AA",345,"ORD","4-8pm",160,-3,"No"
"AA",347,"ORD","4-8pm",155,80,"Yes"
"AA",371,"ORD","8-Mid",155,32,"Yes"
"AA",413,"MIA","4-8am",185,-5,"No"
"AA",599,"MIA","8-Noon",190,-2,"No"
"AA",611,"BNA","8-Noon",155,-6,"No"
"AA",701,"DFW","4-8am",225,-7,"No"
"AA",707,"DFW","4-8am",230,-7,"No"
"AA",709,"DFW","4-8am",235,-1,"No"
"AA",713,"DFW","8-Noon",240,-3,"No"
"AA",721,"DFW","8-Noon",245,-6,"No"
"AA",731,"DFW","8-Noon",240,-8,"No"
"AA",739,"DFW","8-Noon",240,-2,"No"
"AA",743,"DFW","Noon-4pm",235,-6,"No"
"AA",745,"DFW","Noon-4pm",240,-7,"No"
"AA",751,"DFW","Noon-4pm",245,-3,"No"
"AA",753,"DFW","Noon-4pm",240,7,"No"
"AA",759,"DFW","Noon-4pm",245,0,"No"
"AA",763,"DFW","4-8pm",250,8,"No"
"AA",785,"DFW","4-8pm",240,14,"No"
"AA",787,"DFW","4-8pm",240,4,"No"
"AA",791,"DFW","8-Mid",235,23,"No"
"AA",1423,"MIA","Noon-4pm",190,-6,"No"
"AA",1551,"BNA","4-8pm",150,-5,"No"
"AA",1559,"MIA","4-8pm",195,2,"No"
"AA",1685,"MIA","4-8am",175,0,"No"
"AA",1709,"MIA","8-Mid",185,4,"No"
"AA",1741,"BNA","Noon-4pm",150,-4,"No"
"AA",1757,"STL","8-Noon",170,-7,"No"
"AA",1855,"STL","8-Noon",165,-9,"No"
"AA",2011,"MIA","4-8pm",185,-2,"No"
"AA",2015,"MIA","8-Noon",190,-4,"No"
"AA",2019,"STL","8-Mid",160,-8,"No"
"AA",2093,"MIA","Noon-4pm",190,54,"Yes"
"AA",2223,"STL","4-8pm",175,-3,"No"
"AA",2255,"MIA","4-8am",175,-9,"No"
"AA",301,"ORD","4-8am",140,-3,"No"
"AA",303,"ORD","4-8am",145,-5,"No"
"AA",305,"ORD","4-8am",140,-5,"No"
"AA",309,"ORD","4-8am",140,-6,"No"
"AA",313,"ORD","8-Noon",150,-2,"No"
"AA",319,"ORD","8-Noon",150,-6,"No"
"AA",321,"ORD","8-Noon",150,1,"No"
"AA",327,"ORD","Noon-4pm",150,110,"Yes"
"AA",329,"ORD","Noon-4pm",150,-4,"No"
"AA",333,"ORD","Noon-4pm",160,26,"No"
"AA",335,"ORD","Noon-4pm",165,13,"No"
"AA",337,"ORD","Noon-4pm",159,57,"Yes"
"AA",341,"ORD","4-8pm",160,11,"No"
"AA",345,"ORD","4-8pm",155,8,"No"
"AA",347,"ORD","4-8pm",168,69,"Yes"
"AA",353,"ORD","4-8pm",155,57,"Yes"
"AA",363,"ORD","4-8pm",155,79,"Yes"
"AA",371,"ORD","8-Mid",154,95,"Yes"
"AA",413,"MIA","4-8am",183,-6,"No"
"AA",599,"MIA","8-Noon",189,-4,"No"
"AA",611,"BNA","8-Noon",145,-9,"No"
"AA",701,"DFW","4-8am",213,-9,"No"
"AA",707,"DFW","4-8am",214,32,"Yes"
"AA",709,"DFW","8-Noon",225,-2,"No"
"AA",713,"DFW","8-Noon",229,-5,"No"
"AA",721,"DFW","8-Noon",230,1,"No"
"AA",731,"DFW","8-Noon",224,0,"No"
"AA",739,"DFW","8-Noon",225,0,"No"
"AA",743,"DFW","Noon-4pm",228,0,"No"
"AA",745,"DFW","Noon-4pm",228,0,"No"
"AA",751,"DFW","Noon-4pm",235,0,"No"
"AA",753,"DFW","Noon-4pm",238,0,"No"
"AA",759,"DFW","Noon-4pm",235,27,"No"
"AA",763,"DFW","4-8pm",233,0,"No"
"AA",785,"DFW","4-8pm",235,0,"No"
"AA",787,"DFW","4-8pm",228,0,"No"
"AA",791,"DFW","8-Mid",210,140,"Yes"
"AA",1084,"STL","8-Mid",160,-8,"No"
"AA",1423,"MIA","Noon-4pm",195,5,"No"
"AA",1551,"BNA","4-8pm",150,112,"Yes"
"AA",1559,"MIA","4-8pm",199,22,"No"
"AA",1685,"MIA","4-8am",178,-3,"No"
"AA",1709,"MIA","8-Mid",180,51,"Yes"
"AA",1741,"BNA","Noon-4pm",150,2,"No"
"AA",1757,"STL","8-Noon",164,-6,"No"
"AA",1855,"STL","8-Noon",160,-5,"No"
"AA",2011,"MIA","4-8pm",195,20,"No"
"AA",2015,"MIA","8-Noon",190,-7,"No"
"AA",2093,"MIA","Noon-4pm",195,100,"Yes"
"AA",2223,"STL","4-8pm",168,131,"Yes"
"AA",2255,"MIA","4-8am",170,-4,"No"
"AA",301,"ORD","4-8am",140,-1,"No"
"AA",303,"ORD","4-8am",145,-5,"No"
"AA",305,"ORD","4-8am",140,-2,"No"
"AA",309,"ORD","4-8am",140,1,"No"
"AA",313,"ORD","8-Noon",150,-6,"No"
"AA",319,"ORD","8-Noon",150,2,"No"
"AA",321,"ORD","8-Noon",150,98,"Yes"
"AA",327,"ORD","Noon-4pm",150,28,"No"
"AA",329,"ORD","Noon-4pm",150,41,"Yes"
"AA",333,"ORD","Noon-4pm",160,25,"No"
"AA",335,"ORD","Noon-4pm",165,17,"No"
"AA",337,"ORD","Noon-4pm",159,0,"No"
"AA",341,"ORD","4-8pm",160,14,"No"
"AA",345,"ORD","4-8pm",155,11,"No"
"AA",347,"ORD","4-8pm",168,98,"Yes"
"AA",353,"ORD","4-8pm",155,0,"No"
"AA",363,"ORD","4-8pm",155,25,"No"
"AA",371,"ORD","8-Mid",154,25,"No"
"AA",413,"MIA","4-8am",183,-6,"No"
"AA",599,"MIA","8-Noon",189,-7,"No"
"AA",611,"BNA","8-Noon",145,3,"No"
"AA",701,"DFW","4-8am",213,-1,"No"
"AA",707,"DFW","4-8am",214,-5,"No"
"AA",709,"DFW","8-Noon",225,-1,"No"
"AA",713,"DFW","8-Noon",229,11,"No"
"AA",721,"DFW","8-Noon",230,-1,"No"
"AA",731,"DFW","8-Noon",224,0,"No"
"AA",739,"DFW","8-Noon",225,50,"Yes"
"AA",743,"DFW","Noon-4pm",228,62,"Yes"
"AA",745,"DFW","Noon-4pm",228,78,"Yes"
"AA",751,"DFW","Noon-4pm",235,136,"Yes"
"AA",753,"DFW","Noon-4pm",238,0,"No"
"AA",759,"DFW","Noon-4pm",235,50,"Yes"
"AA",763,"DFW","4-8pm",233,0,"No"
"AA",785,"DFW","4-8pm",235,15,"No"
"AA",787,"DFW","4-8pm",228,20,"No"
"AA",791,"DFW","8-Mid",210,151,"Yes"
"AA",1084,"STL","8-Mid",160,41,"Yes"
"AA",1423,"MIA","Noon-4pm",195,-3,"No"
"AA",1551,"BNA","4-8pm",150,73,"Yes"
"AA",1559,"MIA","4-8pm",199,0,"No"
"AA",1685,"MIA","4-8am",178,3,"No"
"AA",1709,"MIA","8-Mid",180,-5,"No"
"AA",1741,"BNA","Noon-4pm",150,25,"No"
"AA",1757,"STL","8-Noon",164,39,"Yes"
"AA",1855,"STL","8-Noon",160,-8,"No"
"AA",2011,"MIA","4-8pm",195,13,"No"
"AA",2015,"MIA","8-Noon",190,-3,"No"
"AA",2093,"MIA","Noon-4pm",195,-8,"No"
"AA",2223,"STL","4-8pm",168,-7,"No"
"AA",2255,"MIA","4-8am",170,-8,"No"
"AA",301,"ORD","4-8am",140,-5,"No"
"AA",305,"ORD","4-8am",140,-4,"No"
"AA",309,"ORD","4-8am",140,61,"Yes"
"AA",313,"ORD","8-Noon",150,-9,"No"
"AA",319,"ORD","8-Noon",150,-6,"No"
"AA",327,"ORD","Noon-4pm",150,-9,"No"
"AA",329,"ORD","Noon-4pm",150,-7,"No"
"AA",335,"ORD","Noon-4pm",165,-3,"No"
